ID,Ашиглалтанд орсон он,Барилгын давхар,Барилгын явц,Гараж,Байршил,Огноо,Тагт,Талбай,Төлбөрийн нөхцөл,Хаалга,Хэдэн давхарт,Цонх,Цонхны тоо,Шал,Үнэ
1,2018,6,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,2 тагттай,200,Банкны лизингтэй,Бүргэд,1,Вакум,6,Паркет,"9,500,000"
1,2021,6,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,1 тагттай,200,Лизинггүй,Бүргэд,1,Вакум,5,Паркет,"9,500,000"
1,2012,5,Ашиглалтад орсон,Байхгүй,СХД,1/1/2024,1 тагттай,46,Банкны лизингтэй,Төмөр,3,Вакум,2,Паркет,"9,500,000"
1,2023,7,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,1 тагттай,201,Лизинггүй,Бүргэд,1,Вакум,6,Паркет,"9,500,000"
1,2024,25,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,2 тагттай,153,Лизинггүй,Төмөр,18,Вакум,5,Паркет,"9,496,732"
1,2022,21,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,Тагтгүй,158,Лизинггүй,Төмөр вакум,12,Төмөр вакум,3,Паркет,"9,493,671"
1,2015,23,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,1 тагттай,174,Лизинггүй,Төмөр,10,Вакум,2,Паркет,"9,482,759"
1,2024,20,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,1 тагттай,174,Банкны лизингтэй,Төмөр,10,Вакум,6,Паркет,"9,482,759"
1,2024,23,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,Тагтгүй,174,Лизинггүй,Төмөр,10,Вакум,4,Паркет,"9,482,759"
1,2024,23,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,Тагтгүй,174,Банкны лизингтэй,Төмөр вакум,10,Вакум,4,Паркет,"9,482,759"
1,2024,23,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,Тагтгүй,174,Лизинггүй,Бүргэд,12,Төмөр вакум,5,Паркет,"9,482,759"
1,2024,20,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,Тагтгүй,174,Лизинггүй,Бүргэд,12,Вакум,5,Паркет,"9,482,759"
1,2024,7,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,Тагтгүй,201,Банкны лизингтэй,Төмөр,1,Төмөр вакум,6,Паркет,"9,452,736"
1,2015,19,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,Тагтгүй,34,Лизинггүй,Бүргэд,2,Вакум,2,Паркет,"9,411,765"
1,2016,18,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,Тагтгүй,34,Лизинггүй,Бүргэд,2,Вакум,3,Паркет,"9,411,765"
1,1980,5,Ашиглалтад орсон,Байхгүй,ЧД,1/1/2024,1 тагттай,34,Лизинггүй,Бүргэд,3,Вакум,4,Паркет,"9,411,765"
1,2023,23,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,Тагтгүй,101,Банкны лизингтэй,Бүргэд,17,Төмөр вакум,3,Паркет,"9,405,941"
1,2023,23,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,Тагтгүй,101,Лизинггүй,Төмөр,17,Вакум,4,Паркет,"9,405,941"
1,2023,23,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,101,Лизинггүй,Төмөр вакум,17,Вакум,4,Паркет,"9,405,941"
1,2019,16,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,2 тагттай,202,Банкны лизингтэй,Төмөр,12,Вакум,8,Паркет,"9,405,941"
1,2021,15,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,2 тагттай,202,Лизинггүй,Төмөр,12,Вакум,4,Паркет,"9,405,941"
1,2021,15,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,2 тагттай,202,Лизинггүй,Бүргэд,12,Вакум,8,Паркет,"9,405,941"
1,2023,23,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,Тагтгүй,101,Лизинггүй,Бүргэд,17,Модон вакум,4,Паркет,"9,405,941"
1,2023,23,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,Тагтгүй,101,Банкны лизингтэй,Төмөр,17,Вакум,4,Паркет,"9,396,040"
1,2025,16,Ашиглалтад ороогүй,Байхгүй,БЗД,1/1/2024,1 тагттай,32,Хувь лизингтэй,Бүргэд,8,Вакум,1,Паркет,"9,375,000"
1,2024,24,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,1 тагттай,176,Лизинггүй,Төмөр,12,Вакум,6,Паркет,"9,375,000"
1,2023,23,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,102,Лизинггүй,Төмөр,17,Вакум,4,Паркет,"9,313,725"
1,2023,21,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,Тагтгүй,92,Лизинггүй,Төмөр,12,Вакум,4,Паркет,"9,239,130"
1,2023,23,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,1 тагттай,166,Банкны лизингтэй,Төмөр,15,Вакум,5,Паркет,"9,210,843"
1,2021,19,Ашиглалтад орсон,Байгаа,БЗД,1/1/2024,Тагтгүй,143,Банкны лизингтэй,Бүргэд,15,Вакум,5,Паркет,"9,206,434"
1,2020,19,Ашиглалтад орсон,Байгаа,БЗД,1/1/2024,1 тагттай,143,Лизинггүй,Төмөр,15,Вакум,5,Паркет,"9,206,434"
1,2022,19,Ашиглалтад орсон,Байгаа,БЗД,1/1/2024,1 тагттай,143,Банкны лизингтэй,Бүргэд,15,Вакум,5,Паркет,"9,206,294"
1,2019,19,Ашиглалтад орсон,Байгаа,БЗД,1/1/2024,Тагтгүй,143,Лизинггүй,Бүргэд,15,Вакум,6,Паркет,"9,200,000"
1,2015,19,Ашиглалтад орсон,Байгаа,БЗД,1/1/2024,Тагтгүй,143,Лизинггүй,Бүргэд,15,Вакум,4,Паркет,"9,195,804"
1,2019,15,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,2 тагттай,202,Лизинггүй,Төмөр,12,Вакум,8,Паркет,"9,158,416"
1,2024,22,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,1 тагттай,153,Банкны лизингтэй,Төмөр,18,Вакум,5,Паркет,"9,150,327"
1,2024,23,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,Тагтгүй,153,Лизинггүй,Төмөр вакум,19,Вакум,4,Паркет,"9,150,327"
1,1981,5,Ашиглалтад орсон,Байхгүй,СБД,1/1/2024,1 тагттай,29,Банкны лизингтэй,Төмөр,3,Вакум,3,Паркет,"9,137,931"
1,2021,25,Ашиглалтад орсон,Байхгүй,СБД,1/1/2024,1 тагттай,222,Банкны лизингтэй,Төмөр,17,Вакум,8,Паркет,"9,109,838"
1,2022,25,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,Тагтгүй,222,Бартертай,Бүргэд,18,Төмөр вакум,8,Мод,"9,100,000"
1,2018,25,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,1 тагттай,222,Лизинггүй,Бүргэд,17,Вакум,6,Цемент,"9,100,000"
1,2011,6,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,2 тагттай,260,Лизинггүй,Бүргэд,3,Вакум,8,Паркет,"9,038,462"
1,2023,24,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,1 тагттай,166,Лизинггүй,Бүргэд,1,Вакум,8,Паркет,"9,036,145"
1,2017,16,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,1 тагттай,133,Лизинггүй,Бүргэд,9,Вакум,3,Паркет,"9,022,556"
1,2017,9,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,174,Банкны лизингтэй,Төмөр,3,Вакум,6,Мод,"9,000,000"
1,2024,6,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,1 тагттай,201,Банкны лизингтэй,Төмөр,1,Вакум,6,Паркет,"9,000,000"
1,1980,5,Ашиглалтад орсон,Байхгүй,СБД,1/1/2024,Тагтгүй,29,Банкны лизингтэй,Бүргэд,1,Вакум,3,Паркет,"8,965,517"
1,2023,6,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,1 тагттай,201,Лизинггүй,Бүргэд,1,Төмөр вакум,5,Паркет,"8,955,224"
1,2020,16,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,2 тагттай,210,Лизинггүй,Бүргэд,6,Модон вакум,8,Паркет,"8,952,381"
1,2021,13,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,2 тагттай,210,Банкны лизингтэй,Төмөр,6,Вакум,6,Паркет,"8,952,381"
1,2024,19,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,101,Лизинггүй,Бүргэд,17,Вакум,3,Паркет,"8,910,891"
1,2024,20,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,164,Лизинггүй,Төмөр,10,Вакум,4,Паркет,"8,902,439"
1,2014,7,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,2 тагттай,180,Лизинггүй,Төмөр,5,Вакум,7,Паркет,"8,888,889"
1,2013,6,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,2 тагттай,180,Лизинггүй,Бүргэд,3,Вакум,6,Паркет,"8,888,889"
1,2016,6,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,1 тагттай,260,Бартертай,Төмөр,3,Вакум,5,Паркет,"8,846,154"
1,2023,23,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,159,Лизинггүй,Төмөр,2,Вакум,4,Паркет,"8,805,031"
1,2019,19,Ашиглалтад орсон,Байгаа,БЗД,1/1/2024,1 тагттай,143,Лизинггүй,Төмөр,15,Вакум,5,Паркет,"8,804,196"
1,2021,19,Ашиглалтад орсон,Байгаа,БЗД,1/1/2024,Тагтгүй,143,Банкны лизингтэй,Бүргэд,15,Вакум,5,Паркет,"8,800,000"
1,2022,23,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,159,Лизинггүй,Төмөр,2,Вакум,6,Паркет,"8,800,000"
1,2024,23,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,1 тагттай,159,Банкны лизингтэй,Төмөр,2,Төмөр вакум,6,Паркет,"8,800,000"
1,2023,16,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,159,Банкны лизингтэй,Бүргэд,2,Вакум,5,Паркет,"8,800,000"
1,2023,23,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,159,Лизинггүй,Мод,1,Төмөр вакум,8,Мод,"8,800,000"
1,2023,23,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,1 тагттай,159,Банкны лизингтэй,Бүргэд,2,Вакум,5,Паркет,"8,800,000"
1,2023,23,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,159,Банкны лизингтэй,Бүргэд,4,Вакум,6,Паркет,"8,800,000"
1,2023,23,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,159,Лизинггүй,Бүргэд,2,Вакум,5,Паркет,"8,800,000"
1,2024,23,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,159,Лизинггүй,Төмөр,2,Вакум,4,Мод,"8,800,000"
1,2023,23,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,1 тагттай,159,Лизинггүй,Бүргэд,2,Вакум,6,Паркет,"8,800,000"
1,2023,23,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,159,Лизинггүй,Бүргэд,2,Вакум,4,Паркет,"8,800,000"
1,2024,23,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,158,Банкны лизингтэй,Бүргэд,2,Вакум,6,Паркет,"8,800,000"
1,2021,23,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,1 тагттай,159,Банкны лизингтэй,Бүргэд,2,Вакум,5,Паркет,"8,800,000"
1,2023,23,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,159,Лизинггүй,Бүргэд,2,Төмөр вакум,4,Паркет,"8,800,000"
1,2023,23,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,159,Лизинггүй,Бүргэд,2,Вакум,6,Паркет,"8,800,000"
1,2023,19,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,159,Лизинггүй,Бүргэд,2,Вакум,4,Паркет,"8,798,742"
1,2023,23,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,159,Банкны лизингтэй,Бүргэд,2,Вакум,6,Мод,"8,791,698"
1,1990,9,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,2 тагттай,40,Лизинггүй,Бүргэд,6,Вакум,4,Цемент,"8,750,000"
1,2018,23,Ашиглалтад орсон,Байгаа,БЗД,1/1/2024,Тагтгүй,132,Лизинггүй,Төмөр,13,Вакум,8,Паркет,"8,712,121"
1,2021,16,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,27,Лизинггүй,Бүргэд,10,Вакум,1,Паркет,"8,700,000"
1,2014,10,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,2 тагттай,138,Лизинггүй,Төмөр,8,Вакум,7,Паркет,"8,695,652"
1,2014,10,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,2 тагттай,138,Лизинггүй,Төмөр,8,Вакум,5,Паркет,"8,695,652"
1,2014,10,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,1 тагттай,138,Хувь лизингтэй,Бүргэд,8,Вакум,7,Паркет,"8,695,652"
1,2024,22,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,1 тагттай,110,Лизинггүй,Бүргэд,17,Төмөр вакум,3,Плита,"8,636,364"
1,2018,19,Ашиглалтад орсон,Байгаа,БЗД,1/1/2024,Тагтгүй,134,Банкны лизингтэй,Төмөр,11,Вакум,5,Паркет,"8,582,090"
1,2022,3,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,1 тагттай,180,Лизинггүй,Бүргэд,3,Вакум,5,Паркет,"8,536,111"
1,2013,6,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,2 тагттай,180,Лизинггүй,Бүргэд,3,Вакум,5,Паркет,"8,536,111"
1,2013,7,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,2 тагттай,180,Лизинггүй,Бүргэд,3,Вакум,6,Паркет,"8,536,111"
1,2017,15,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,2 тагттай,180,Лизинггүй,Төмөр,3,Вакум,3,Паркет,"8,536,111"
1,2022,23,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,1 тагттай,216,Банкны лизингтэй,Төмөр вакум,5,Вакум,8,Паркет,"8,511,806"
1,2023,25,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,153,Лизинггүй,Бүргэд,10,Вакум,4,Паркет,"8,510,000"
1,2014,6,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,2 тагттай,181,Бартертай,Бүргэд,5,Төмөр вакум,6,Паркет,"8,500,000"
1,2023,25,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,Тагтгүй,153,Банкны лизингтэй,Бүргэд,10,Вакум,4,Паркет,"8,500,000"
1,2024,16,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,Тагтгүй,213,Лизинггүй,Бүргэд,22,Вакум,7,Паркет,"8,500,000"
1,2022,15,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,2 тагттай,204,Лизинггүй,Төмөр,6,Вакум,6,Мод,"8,500,000"
1,2022,22,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,153,Лизинггүй,Бүргэд,10,Вакум,5,Паркет,"8,500,000"
1,2023,25,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,1 тагттай,153,Лизинггүй,Бүргэд,10,Төмөр вакум,3,Паркет,"8,500,000"
1,2022,22,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,1 тагттай,153,Лизинггүй,Бүргэд,10,Вакум,5,Паркет,"8,496,732"
1,2023,25,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,1 тагттай,153,Банкны лизингтэй,Бүргэд,10,Вакум,4,Паркет,"8,496,732"
1,2020,10,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,2 тагттай,138,Бартертай,Бүргэд,4,Вакум,6,Паркет,"8,478,261"
1,2023,23,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,2 тагттай,118,Банкны лизингтэй,Вакум,10,Вакум,8,Паркет,"8,474,576"
1,1981,5,Ашиглалтад орсон,Байхгүй,СБД,1/1/2024,Тагтгүй,26,Хувь лизингтэй,Бүргэд,1,Вакум,3,Паркет,"8,461,538"
1,2016,9,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,2 тагттай,174,Лизинггүй,Бүргэд,3,Вакум,6,Паркет,"8,454,023"
1,2014,9,Ашиглалтад орсон,Байхгүй,ХУД,1/1/2024,2 тагттай,174,Банкны лизингтэй,Мод,3,Мод,8,Мод,"8,450,000"
1,2019,14,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,2 тагттай,161,Лизинггүй,Төмөр вакум,10,Модон вакум,8,Паркет,"8,447,205"
1,2016,6,Ашиглалтад орсон,Байгаа,ХУД,1/1/2024,1 тагттай,160,Банкны лизингтэй,Төмөр,4,Вакум,4,Паркет,"8,437,500"
1,2020,22,Ашиглалтад орсон,Байхгүй,БЗД,1/1/2024,Тагтгүй,83,Лизинггүй,Мод,18,Вакум,4,Паркет,"8,433,735"
